age,pages,first_item_prize,gender,ReBuy,News_click,country,revenue,population,GDP_inhab
31.0,5.0,44.0,Fem,True,6.0,Afghanistan,321.0,25500100,1055
34.0,5.0,10.0,Masc,False,1.0,Afghanistan,66.0,25500100,1055
36.0,2.0,57.0,Masc,False,3.0,Afghanistan,124.0,25500100,1055
46.0,7.0,22.0,Fem,False,6.0,Afghanistan,305.0,25500100,1055
22.0,5.0,15.5,Fem,False,1.0,Afghanistan,86.0,25500100,1055
46.0,6.0,28.0,Masc,False,4.0,Afghanistan,220.0,25500100,1055
44.0,9.0,22.0,Fem,False,8.0,Afghanistan,185.0,25500100,1055
34.0,4.0,44.0,Fem,False,5.0,Afghanistan,310.0,25500100,1055
35.0,4.0,57.0,Masc,False,5.0,Afghanistan,113.53497516556291,25500100,1055
32.0,5.725133689839573,22.0,Fem,True,5.0,Afghanistan,253.0,25500100,1055
45.0,6.0,42.0,Fem,False,3.0,Afghanistan,212.0,25500100,1055
43.0,9.0,31.24376731301939,Masc,False,0.0,Afghanistan,264.0,25500100,1055
38.0,8.0,22.0,Fem,False,6.0,Afghanistan,165.0,25500100,1055
45.0,4.0,44.0,Fem,False,4.0,Afghanistan,113.53497516556291,25500100,1055
52.0,4.0,31.24376731301939,Fem,False,4.0,Afghanistan,308.0,25500100,1055
47.0,8.0,42.0,Fem,False,3.0,Afghanistan,177.0,25500100,1055
31.0,6.0,28.0,Masc,False,2.0,Afghanistan,96.0,25500100,1055
40.0,6.0,28.0,Fem,True,4.0,Afghanistan,87.0,25500100,1055
20.0,4.0,44.0,Masc,False,5.0,Afghanistan,207.0,25500100,1055
32.0,5.725133689839573,42.0,Fem,True,0.0,Afghanistan,181.0,25500100,1055
47.0,2.0,42.0,Masc,False,10.0,Afghanistan,168.0,25500100,1055
45.0,6.0,22.0,Masc,False,8.0,Afghanistan,280.0,25500100,1055
39.0,9.0,28.0,Fem,True,4.0,Afghanistan,234.0,25500100,1055
35.0,3.0,57.0,Fem,False,4.0,Afghanistan,113.53497516556291,25500100,1055
34.0,5.0,28.0,Masc,True,3.0,Afghanistan,161.0,25500100,1055
36.0,9.0,57.0,Fem,False,1.0,Afghanistan,71.0,25500100,1055
44.0,3.0,22.0,Fem,False,6.0,Afghanistan,167.0,25500100,1055
36.0,8.0,22.0,Fem,True,0.0,Afghanistan,78.0,25500100,1055
47.0,5.0,10.0,Fem,False,4.0,Afghanistan,217.0,25500100,1055
30.0,6.0,22.0,Fem,False,6.0,Afghanistan,113.53497516556291,25500100,1055
36.0,7.0,57.0,Fem,True,5.0,Afghanistan,282.0,25500100,1055
42.0,6.0,22.0,Masc,False,3.0,Afghanistan,118.0,25500100,1055
26.0,7.0,22.0,Masc,False,4.0,Afghanistan,113.53497516556291,25500100,1055
45.0,7.0,22.0,Fem,False,3.0,Afghanistan,141.0,25500100,1055
60.0,4.0,15.5,Fem,False,1.0,Afghanistan,116.0,25500100,1055
33.0,3.0,22.0,Masc,False,6.0,Afghanistan,236.0,25500100,1055
24.0,5.725133689839573,15.5,Fem,True,7.0,Afghanistan,279.0,25500100,1055
38.0,5.0,22.0,Fem,True,6.0,Afghanistan,113.53497516556291,25500100,1055
45.0,7.0,22.0,Masc,False,3.0,Afghanistan,97.0,25500100,1055
40.0,6.0,15.5,Fem,False,3.0,Afghanistan,118.0,25500100,1055
24.0,5.0,42.0,Fem,True,6.0,Afghanistan,113.53497516556291,25500100,1055
48.0,5.0,22.0,Masc,False,1.0,Afghanistan,101.0,25500100,1055
20.0,2.0,22.0,Fem,False,3.0,Afghanistan,95.0,25500100,1055
47.0,7.0,15.5,Fem,False,6.0,Afghanistan,113.53497516556291,25500100,1055
27.0,5.0,31.24376731301939,Fem,False,1.0,Afghanistan,115.0,25500100,1055
36.691505673106406,6.0,22.0,Fem,False,4.0,Afghanistan,308.0,25500100,1055
33.0,9.0,22.0,Masc,False,8.0,Afghanistan,212.0,25500100,1055
38.0,4.0,15.5,Fem,False,5.0,Afghanistan,113.53497516556291,25500100,1055
36.0,4.0,10.0,Masc,False,5.0,Afghanistan,270.0,25500100,1055
29.0,5.725133689839573,44.0,Fem,True,5.0,Afghanistan,121.0,25500100,1055
33.0,6.0,31.24376731301939,Masc,False,3.0,Afghanistan,97.0,25500100,1055
31.0,9.0,15.5,Masc,False,0.0,Afghanistan,155.0,25500100,1055
34.0,8.0,22.0,Fem,False,6.0,Afghanistan,113.53497516556291,25500100,1055
36.0,4.0,22.0,Fem,False,4.0,Afghanistan,124.0,25500100,1055
38.0,4.0,57.0,Masc,False,4.0,Afghanistan,113.53497516556291,25500100,1055
24.0,8.0,15.5,Fem,False,3.0,Afghanistan,138.0,25500100,1055
37.0,6.0,42.0,Fem,False,2.0,Afghanistan,95.0,25500100,1055
30.0,6.0,22.0,Fem,True,4.0,Afghanistan,113.53497516556291,25500100,1055
40.0,4.0,31.24376731301939,Fem,False,5.0,Afghanistan,113.53497516556291,25500100,1055
43.0,5.725133689839573,42.0,Fem,True,0.0,Afghanistan,150.0,25500100,1055
33.0,2.0,44.0,Fem,False,10.0,Afghanistan,295.0,25500100,1055
38.0,6.0,10.0,Masc,False,8.0,Afghanistan,262.0,25500100,1055
32.0,9.0,57.0,Masc,True,4.0,Afghanistan,113.53497516556291,25500100,1055
45.0,3.0,22.0,Fem,False,4.0,Afghanistan,176.0,25500100,1055
32.0,5.0,15.5,Fem,True,3.0,Afghanistan,191.0,25500100,1055
50.0,9.0,28.0,Masc,False,1.0,Afghanistan,80.0,25500100,1055
36.0,3.0,22.0,Fem,False,6.0,Afghanistan,160.0,25500100,1055
50.0,8.0,44.0,Fem,True,0.0,Afghanistan,200.0,25500100,1055
30.0,5.0,57.0,Masc,False,4.0,Afghanistan,142.0,25500100,1055
38.0,6.0,22.0,Fem,False,6.0,Afghanistan,116.0,25500100,1055
26.0,7.0,42.0,Fem,True,5.0,Afghanistan,113.53497516556291,25500100,1055
34.0,6.0,31.24376731301939,Masc,False,3.0,Afghanistan,188.0,25500100,1055
34.0,7.0,22.0,Fem,False,4.0,Afghanistan,113.53497516556291,25500100,1055
29.0,7.0,44.0,Fem,False,3.0,Afghanistan,168.0,25500100,1055
31.0,4.0,31.24376731301939,Fem,False,1.0,Afghanistan,180.0,25500100,1055
25.0,3.0,42.0,Fem,False,6.0,Afghanistan,288.0,25500100,1055
43.0,5.725133689839573,28.0,Masc,True,7.0,Afghanistan,103.0,25500100,1055
29.0,5.0,28.0,Fem,True,6.0,Afghanistan,113.53497516556291,25500100,1055
40.0,7.0,44.0,Masc,False,3.0,Afghanistan,107.0,25500100,1055
45.0,6.0,42.0,Fem,False,3.0,Afghanistan,114.0,25500100,1055
38.0,5.0,42.0,Masc,True,6.0,Afghanistan,113.53497516556291,25500100,1055
28.0,5.0,22.0,Masc,False,1.0,Afghanistan,198.0,25500100,1055
27.0,2.0,28.0,Fem,False,3.0,Afghanistan,122.0,25500100,1055
33.0,7.0,57.0,Fem,False,6.0,Afghanistan,113.53497516556291,25500100,1055
26.0,5.0,28.0,Masc,False,1.0,Afghanistan,200.0,25500100,1055
35.0,6.0,57.0,Fem,False,4.0,Afghanistan,84.0,25500100,1055
36.0,9.0,22.0,Fem,False,8.0,Afghanistan,209.0,25500100,1055
43.0,4.0,22.0,Fem,False,5.0,Afghanistan,229.0,25500100,1055
56.0,4.0,10.0,Fem,False,5.0,Afghanistan,209.0,25500100,1055
48.0,5.725133689839573,22.0,Fem,True,5.0,Afghanistan,149.0,25500100,1055
42.0,6.0,57.0,Fem,False,3.0,Afghanistan,60.0,25500100,1055
51.0,9.0,22.0,Masc,False,0.0,Afghanistan,179.0,25500100,1055
42.0,8.0,22.0,Masc,False,6.0,Afghanistan,272.0,25500100,1055
43.0,4.0,22.0,Fem,False,4.0,Afghanistan,117.0,25500100,1055
41.0,4.0,15.5,Fem,False,4.0,Afghanistan,265.0,25500100,1055
32.0,8.0,22.0,Masc,False,3.0,Afghanistan,91.0,25500100,1055
47.0,6.0,15.5,Fem,False,2.0,Afghanistan,129.0,25500100,1055
33.0,6.0,22.0,Fem,True,4.0,Afghanistan,113.53497516556291,25500100,1055
27.0,4.0,22.0,Masc,False,5.0,Afghanistan,113.53497516556291,25500100,1055
39.0,5.725133689839573,15.5,Fem,True,0.0,Afghanistan,122.0,25500100,1055
37.0,2.0,42.0,Fem,False,10.0,Afghanistan,314.0,25500100,1055
29.0,6.0,22.0,Masc,False,8.0,Afghanistan,113.53497516556291,25500100,1055
40.0,9.0,22.0,Fem,True,4.0,Afghanistan,113.53497516556291,25500100,1055
45.0,3.0,15.5,Fem,False,4.0,Afghanistan,238.0,25500100,1055
40.0,5.0,31.24376731301939,Fem,True,3.0,Afghanistan,142.0,25500100,1055
30.0,9.0,22.0,Fem,False,1.0,Afghanistan,109.0,25500100,1055
49.0,3.0,22.0,Masc,False,6.0,Afghanistan,240.0,25500100,1055
39.0,8.0,15.5,Fem,True,0.0,Afghanistan,143.0,25500100,1055
43.0,5.0,22.0,Masc,False,5.0,Yemen,62.0,25235000,2251
31.0,2.0,10.0,Fem,False,4.0,Yemen,48.0,25235000,2251
42.0,4.0,10.0,Fem,False,5.0,Yemen,38.0,25235000,2251
29.0,8.0,10.0,Fem,False,3.0,Yemen,17.0,25235000,2251
40.0,2.0,22.0,Fem,False,5.0,Yemen,51.0,25235000,2251
30.0,5.0,42.0,Fem,True,4.0,Yemen,71.0,25235000,2251
48.0,6.0,22.0,Fem,False,3.0,Yemen,18.0,25235000,2251
46.0,4.0,28.0,Masc,True,3.0,Yemen,17.0,25235000,2251
34.0,5.0,31.24376731301939,Fem,False,3.0,Yemen,52.0,25235000,2251
37.0,5.0,31.24376731301939,Fem,False,6.0,Yemen,173.0,25235000,2251
33.0,5.725133689839573,10.0,Fem,True,6.0,Yemen,50.0,25235000,2251
33.0,7.0,28.0,Fem,False,3.0,Yemen,31.0,25235000,2251
42.0,8.0,42.0,Fem,False,7.0,Yemen,60.0,25235000,2251
38.0,6.0,44.0,Masc,False,0.0,Yemen,26.0,25235000,2251
32.0,8.0,44.0,Masc,False,10.0,Yemen,90.0,25235000,2251
43.0,4.0,10.0,Fem,False,0.0,Yemen,21.0,25235000,2251
40.0,5.0,31.24376731301939,Fem,True,7.0,Yemen,120.0,25235000,2251
43.0,5.0,31.24376731301939,Fem,False,2.0,Yemen,54.0,25235000,2251
45.0,4.0,10.0,Fem,False,3.0,Yemen,22.0,25235000,2251
34.0,7.0,22.0,Fem,False,3.0,Yemen,19.0,25235000,2251
45.0,5.725133689839573,22.0,Fem,True,3.0,Yemen,28.0,25235000,2251
30.0,5.725133689839573,10.0,Masc,True,3.0,Yemen,16.0,25235000,2251
43.0,5.725133689839573,42.0,Fem,False,4.0,Yemen,67.0,25235000,2251
48.0,6.0,22.0,Fem,False,7.0,Yemen,19.0,25235000,2251
29.0,5.0,28.0,Fem,False,7.0,Yemen,34.0,25235000,2251
38.0,2.0,22.0,Fem,True,2.0,Yemen,30.0,25235000,2251
27.0,10.0,31.24376731301939,Fem,False,4.0,Yemen,96.0,25235000,2251
40.0,6.0,22.0,Fem,False,5.0,Yemen,88.0,25235000,2251
39.0,7.0,22.0,Fem,True,4.0,Yemen,52.0,25235000,2251
24.0,3.0,42.0,Fem,False,5.0,Yemen,89.0,25235000,2251
20.0,7.0,22.0,Masc,False,5.0,Yemen,49.0,25235000,2251
26.0,7.0,31.24376731301939,Fem,False,4.0,Yemen,203.0,25235000,2251
28.0,4.0,44.0,Fem,True,5.0,Yemen,63.0,25235000,2251
50.0,7.0,22.0,Fem,True,5.0,Yemen,38.0,25235000,2251
35.0,3.0,31.24376731301939,Fem,False,3.0,Yemen,69.0,25235000,2251
44.0,6.0,31.24376731301939,Fem,False,3.0,Yemen,87.0,25235000,2251
26.0,7.0,15.5,Fem,True,0.0,Yemen,34.0,25235000,2251
33.0,3.0,22.0,Masc,False,1.0,Yemen,25.0,25235000,2251
44.0,9.0,15.5,Fem,False,9.0,Yemen,50.0,25235000,2251
43.0,2.0,57.0,Fem,True,3.0,Yemen,31.0,25235000,2251
35.0,5.0,31.24376731301939,Fem,False,5.0,Yemen,173.0,25235000,2251
37.0,2.0,57.0,Fem,False,4.0,Yemen,112.0,25235000,2251
39.0,4.0,31.24376731301939,Fem,False,5.0,Yemen,129.0,25235000,2251
22.0,8.0,15.5,Masc,False,3.0,Yemen,15.0,25235000,2251
35.0,2.0,22.0,Masc,False,5.0,Yemen,26.0,25235000,2251
28.0,5.0,31.24376731301939,Fem,True,4.0,Yemen,161.0,25235000,2251
44.0,6.0,22.0,Fem,False,3.0,Yemen,27.0,25235000,2251
35.0,4.0,22.0,Fem,True,3.0,Yemen,15.0,25235000,2251
41.0,5.0,28.0,Fem,False,3.0,Yemen,25.0,25235000,2251
29.0,5.0,22.0,Fem,False,6.0,Yemen,51.0,25235000,2251
51.0,5.725133689839573,10.0,Fem,True,6.0,Yemen,50.0,25235000,2251
38.0,7.0,57.0,Masc,False,3.0,Yemen,37.0,25235000,2251
37.0,8.0,42.0,Fem,False,7.0,Yemen,58.0,25235000,2251
31.0,6.0,31.24376731301939,Fem,False,0.0,Yemen,67.0,25235000,2251
49.0,8.0,57.0,Fem,False,10.0,Yemen,62.0,25235000,2251
35.0,4.0,44.0,Fem,False,0.0,Yemen,30.0,25235000,2251
45.0,5.0,31.24376731301939,Fem,True,7.0,Yemen,171.0,25235000,2251
19.0,5.0,15.5,Fem,False,2.0,Yemen,4.0,25235000,2251
37.0,4.0,57.0,Fem,False,3.0,Yemen,62.0,25235000,2251
35.0,7.0,10.0,Fem,False,3.0,Yemen,16.0,25235000,2251
32.0,5.725133689839573,22.0,Masc,True,3.0,Yemen,30.0,25235000,2251
29.0,5.725133689839573,10.0,Fem,True,3.0,Yemen,17.0,25235000,2251
34.0,5.725133689839573,10.0,Fem,False,4.0,Yemen,34.0,25235000,2251
44.0,6.0,10.0,Fem,False,7.0,Yemen,47.0,25235000,2251
37.0,5.0,22.0,Fem,False,7.0,Yemen,46.0,25235000,2251
47.0,2.0,42.0,Fem,True,2.0,Yemen,37.0,25235000,2251
37.0,10.0,22.0,Fem,False,4.0,Yemen,52.0,25235000,2251
50.0,6.0,28.0,Masc,False,5.0,Yemen,68.0,25235000,2251
38.0,7.0,31.24376731301939,Fem,True,4.0,Yemen,111.0,25235000,2251
47.0,3.0,31.24376731301939,Fem,False,5.0,Yemen,109.0,25235000,2251
37.0,7.0,10.0,Fem,False,5.0,Yemen,46.0,25235000,2251
42.0,7.0,28.0,Fem,False,4.0,Yemen,42.0,25235000,2251
29.0,4.0,42.0,Fem,True,5.0,Yemen,99.0,25235000,2251
37.0,7.0,44.0,Masc,True,5.0,Yemen,110.0,25235000,2251
33.0,3.0,44.0,Masc,False,3.0,Yemen,49.0,25235000,2251
34.0,6.0,10.0,Fem,False,3.0,Yemen,12.0,25235000,2251
41.0,7.0,31.24376731301939,Fem,True,0.0,Yemen,92.0,25235000,2251
58.0,3.0,31.24376731301939,Fem,False,1.0,Yemen,60.0,25235000,2251
37.0,9.0,10.0,Fem,False,9.0,Yemen,57.0,25235000,2251
28.0,2.0,22.0,Fem,True,3.0,Yemen,35.0,25235000,2251
40.0,5.0,22.0,Fem,False,5.0,Yemen,52.0,25235000,2251
55.0,2.0,10.0,Masc,False,4.0,Yemen,35.0,25235000,2251
40.0,4.0,42.0,Fem,False,5.0,Yemen,73.0,25235000,2251
21.0,8.0,22.0,Fem,False,3.0,Yemen,22.0,25235000,2251
42.0,2.0,28.0,Fem,False,5.0,Yemen,58.0,25235000,2251
34.0,5.0,22.0,Fem,True,4.0,Yemen,76.0,25235000,2251
26.0,6.0,31.24376731301939,Fem,False,3.0,Yemen,54.0,25235000,2251
26.0,4.0,22.0,Fem,True,3.0,Yemen,24.0,25235000,2251
29.0,5.0,22.0,Fem,False,3.0,Yemen,28.0,25235000,2251
21.0,5.0,42.0,Fem,False,6.0,Yemen,123.0,25235000,2251
18.0,5.725133689839573,22.0,Masc,True,6.0,Yemen,73.0,25235000,2251
33.0,7.0,31.24376731301939,Fem,False,3.0,Yemen,65.0,25235000,2251
50.0,8.0,44.0,Fem,False,7.0,Yemen,156.0,25235000,2251
47.0,6.0,22.0,Fem,False,0.0,Yemen,38.0,25235000,2251
34.0,8.0,31.24376731301939,Fem,False,10.0,Yemen,113.0,25235000,2251
37.0,4.0,31.24376731301939,Fem,False,0.0,Yemen,104.0,25235000,2251
37.0,5.0,15.5,Fem,True,7.0,Yemen,39.0,25235000,2251
29.0,5.0,22.0,Masc,False,2.0,Yemen,27.0,25235000,2251
19.0,4.0,15.5,Fem,False,3.0,Yemen,15.0,25235000,2251
45.0,7.0,57.0,Fem,False,3.0,Yemen,62.0,25235000,2251
18.0,5.725133689839573,31.24376731301939,Fem,True,3.0,Yemen,107.0,25235000,2251
46.0,5.725133689839573,57.0,Fem,True,3.0,Yemen,49.0,25235000,2251
50.0,5.725133689839573,31.24376731301939,Fem,False,4.0,Yemen,167.0,25235000,2251
41.0,6.0,15.5,Masc,False,7.0,Yemen,30.0,25235000,2251
26.0,5.0,22.0,Masc,False,7.0,Yemen,38.0,25235000,2251
31.0,2.0,31.24376731301939,Fem,True,2.0,Yemen,68.0,25235000,2251
38.0,10.0,22.0,Fem,False,4.0,Yemen,57.0,25235000,2251
25.0,6.0,22.0,Fem,False,5.0,Yemen,81.0,25235000,2251
39.0,7.0,28.0,Fem,True,4.0,Yemen,81.0,25235000,2251
36.0,3.0,22.0,Fem,False,5.0,Yemen,90.0,25235000,2251
33.0,7.0,10.0,Fem,False,5.0,Yemen,38.0,25235000,2251
45.0,7.0,57.0,Masc,False,4.0,Yemen,124.0,25235000,2251
43.0,4.0,42.0,Fem,True,5.0,Yemen,102.0,25235000,2251
45.0,7.0,31.24376731301939,Fem,True,5.0,Yemen,103.0,25235000,2251
37.0,3.0,57.0,Fem,False,3.0,Yemen,60.0,25235000,2251
48.0,6.0,44.0,Fem,False,3.0,Yemen,33.0,25235000,2251
36.0,7.0,31.24376731301939,Fem,True,0.0,Yemen,72.0,25235000,2251
32.0,3.0,15.5,Fem,False,1.0,Yemen,13.0,25235000,2251
40.0,9.0,57.0,Fem,False,9.0,Yemen,79.0,25235000,2251
40.0,2.0,10.0,Fem,True,3.0,Yemen,14.0,25235000,2251
46.0,5.0,22.0,Masc,False,5.0,Yemen,95.0,25235000,2251
34.0,2.0,10.0,Fem,False,4.0,Yemen,50.0,25235000,2251
35.0,4.0,10.0,Fem,False,5.0,Yemen,22.0,25235000,2251
36.691505673106406,8.0,10.0,Fem,False,3.0,Yemen,12.0,25235000,2251
36.0,2.0,22.0,Fem,False,5.0,Yemen,40.0,25235000,2251
38.0,5.0,42.0,Fem,True,4.0,Yemen,55.0,25235000,2251
34.0,6.0,22.0,Fem,False,3.0,Yemen,34.0,25235000,2251
33.0,4.0,28.0,Masc,True,3.0,Yemen,30.0,25235000,2251
22.0,5.0,31.24376731301939,Fem,False,3.0,Yemen,56.0,25235000,2251
38.0,5.0,31.24376731301939,Fem,False,6.0,Yemen,136.0,25235000,2251
46.0,5.725133689839573,10.0,Fem,True,6.0,Yemen,57.0,25235000,2251
51.0,7.0,28.0,Fem,False,3.0,Yemen,20.0,25235000,2251
22.0,8.0,42.0,Fem,False,7.0,Yemen,95.0,25235000,2251
36.691505673106406,6.0,44.0,Masc,False,0.0,Yemen,44.0,25235000,2251
41.0,8.0,44.0,Masc,False,10.0,Yemen,105.0,25235000,2251
37.0,4.0,10.0,Fem,False,0.0,Yemen,22.0,25235000,2251
32.0,5.0,31.24376731301939,Fem,True,7.0,Yemen,211.0,25235000,2251
27.0,5.0,31.24376731301939,Fem,False,2.0,Yemen,59.0,25235000,2251
35.0,4.0,10.0,Fem,False,3.0,Yemen,20.0,25235000,2251
43.0,7.0,22.0,Fem,False,3.0,Yemen,32.0,25235000,2251
42.0,5.725133689839573,22.0,Fem,True,3.0,Yemen,35.0,25235000,2251
33.0,5.725133689839573,10.0,Masc,True,3.0,Yemen,21.0,25235000,2251
34.0,5.725133689839573,42.0,Fem,False,4.0,Yemen,96.0,25235000,2251
34.0,6.0,22.0,Fem,False,7.0,Yemen,40.0,25235000,2251
37.0,5.0,28.0,Fem,False,7.0,Yemen,17.0,25235000,2251
34.0,2.0,22.0,Fem,True,2.0,Yemen,35.0,25235000,2251
43.0,10.0,31.24376731301939,Fem,False,4.0,Yemen,126.0,25235000,2251
42.0,6.0,22.0,Fem,False,5.0,Yemen,71.0,25235000,2251
27.0,7.0,22.0,Fem,True,4.0,Yemen,70.0,25235000,2251
36.0,3.0,42.0,Fem,False,5.0,Yemen,95.0,25235000,2251
39.0,7.0,22.0,Masc,False,5.0,Yemen,24.0,25235000,2251
31.0,7.0,31.24376731301939,Fem,False,4.0,Yemen,121.0,25235000,2251
51.0,4.0,44.0,Fem,True,5.0,Yemen,77.0,25235000,2251
41.0,7.0,22.0,Fem,True,5.0,Yemen,64.0,25235000,2251
34.0,3.0,31.24376731301939,Fem,False,3.0,Yemen,75.0,25235000,2251
37.0,6.0,31.24376731301939,Fem,False,3.0,Yemen,63.0,25235000,2251
45.0,7.0,15.5,Fem,True,0.0,Yemen,12.0,25235000,2251
39.0,3.0,22.0,Masc,False,1.0,Yemen,19.0,25235000,2251
46.0,9.0,15.5,Fem,False,9.0,Yemen,40.0,25235000,2251
29.0,2.0,57.0,Fem,True,3.0,Yemen,52.0,25235000,2251
43.0,5.0,31.24376731301939,Fem,False,5.0,Yemen,161.0,25235000,2251
44.0,2.0,57.0,Fem,False,4.0,Yemen,83.0,25235000,2251
35.0,4.0,31.24376731301939,Fem,False,5.0,Yemen,145.0,25235000,2251
45.0,8.0,15.5,Masc,False,3.0,Yemen,19.0,25235000,2251
21.0,2.0,22.0,Masc,False,5.0,Yemen,93.0,25235000,2251
30.0,5.0,31.24376731301939,Fem,True,4.0,Yemen,104.0,25235000,2251
36.0,6.0,22.0,Fem,False,3.0,Yemen,18.0,25235000,2251
23.0,4.0,22.0,Fem,True,3.0,Yemen,17.0,25235000,2251
28.0,5.0,28.0,Fem,False,3.0,Yemen,20.0,25235000,2251
31.0,5.0,22.0,Fem,False,6.0,Yemen,45.0,25235000,2251
26.0,5.725133689839573,10.0,Fem,True,6.0,Yemen,55.0,25235000,2251
46.0,7.0,57.0,Masc,False,3.0,Yemen,49.0,25235000,2251
45.0,8.0,42.0,Fem,False,7.0,Yemen,109.0,25235000,2251
40.0,6.0,31.24376731301939,Fem,False,0.0,Yemen,96.0,25235000,2251
37.0,8.0,57.0,Fem,False,10.0,Yemen,62.0,25235000,2251
47.0,4.0,44.0,Fem,False,0.0,Yemen,37.0,25235000,2251
34.0,5.0,31.24376731301939,Fem,True,7.0,Yemen,199.0,25235000,2251
44.0,5.0,15.5,Fem,False,2.0,Yemen,20.0,25235000,2251
37.0,4.0,57.0,Fem,False,3.0,Yemen,69.0,25235000,2251
47.0,7.0,10.0,Fem,False,3.0,Yemen,9.0,25235000,2251
24.0,5.725133689839573,22.0,Masc,True,3.0,Yemen,28.0,25235000,2251
47.0,5.725133689839573,10.0,Fem,True,3.0,Yemen,18.0,25235000,2251
45.0,5.725133689839573,10.0,Fem,False,4.0,Yemen,31.0,25235000,2251
37.0,6.0,10.0,Fem,False,7.0,Yemen,39.0,25235000,2251
20.0,5.0,22.0,Fem,False,7.0,Yemen,95.0,25235000,2251
30.0,2.0,42.0,Fem,True,2.0,Yemen,27.0,25235000,2251
25.0,10.0,22.0,Fem,False,4.0,Yemen,61.0,25235000,2251
47.0,6.0,28.0,Masc,False,5.0,Yemen,57.0,25235000,2251
23.0,7.0,31.24376731301939,Fem,True,4.0,Yemen,148.0,25235000,2251
40.0,3.0,31.24376731301939,Fem,False,5.0,Yemen,113.0,25235000,2251
21.0,7.0,10.0,Fem,False,5.0,Yemen,71.0,25235000,2251
46.0,7.0,28.0,Fem,False,4.0,Yemen,60.0,25235000,2251
21.0,4.0,42.0,Fem,True,5.0,Yemen,83.0,25235000,2251
41.0,7.0,44.0,Masc,True,5.0,Yemen,77.0,25235000,2251
42.0,3.0,44.0,Masc,False,3.0,Yemen,50.0,25235000,2251
30.0,6.0,10.0,Fem,False,3.0,Yemen,12.0,25235000,2251
30.0,7.0,31.24376731301939,Fem,True,0.0,Yemen,90.0,25235000,2251
42.0,3.0,31.24376731301939,Fem,False,1.0,Yemen,74.0,25235000,2251
48.0,9.0,10.0,Fem,False,9.0,Yemen,48.0,25235000,2251
29.0,2.0,22.0,Fem,True,3.0,Yemen,26.0,25235000,2251
39.0,6.0,15.5,Masc,False,10.0,Ghana,74.0,24658823,3316
36.0,4.0,15.5,Masc,False,4.0,Ghana,77.0,24658823,3316
36.0,4.0,57.0,Fem,False,6.0,Ghana,89.0,24658823,3316
40.0,7.0,22.0,Fem,False,6.0,Ghana,57.0,24658823,3316
43.0,5.0,42.0,Fem,False,5.0,Ghana,160.0,24658823,3316
30.0,3.0,57.0,Fem,True,0.0,Ghana,26.0,24658823,3316
37.0,5.0,31.24376731301939,Fem,False,2.0,Ghana,74.0,24658823,3316
30.0,9.0,44.0,Fem,False,4.0,Ghana,113.0,24658823,3316
44.0,3.0,28.0,Fem,False,7.0,Ghana,85.0,24658823,3316
44.0,7.0,44.0,Masc,False,1.0,Ghana,47.0,24658823,3316
44.0,8.0,15.5,Fem,False,7.0,Ghana,49.0,24658823,3316
49.0,3.0,22.0,Fem,False,10.0,Ghana,69.0,24658823,3316
34.0,3.0,31.24376731301939,Fem,False,4.0,Ghana,186.0,24658823,3316
30.0,5.0,44.0,Fem,False,4.0,Ghana,84.0,24658823,3316
38.0,6.0,10.0,Masc,False,3.0,Ghana,13.0,24658823,3316
38.0,5.0,15.5,Masc,True,5.0,Ghana,49.0,24658823,3316
41.0,4.0,44.0,Fem,False,5.0,Ghana,113.0,24658823,3316
45.0,5.0,42.0,Masc,False,5.0,Ghana,124.0,24658823,3316
41.0,6.0,22.0,Fem,False,9.0,Ghana,63.0,24658823,3316
37.0,6.0,31.24376731301939,Masc,False,3.0,Ghana,86.0,24658823,3316
43.0,4.0,10.0,Fem,False,5.0,Ghana,38.0,24658823,3316
30.0,4.0,15.5,Masc,False,1.0,Ghana,29.0,24658823,3316
33.0,7.0,22.0,Fem,True,2.0,Ghana,35.0,24658823,3316
38.0,7.0,22.0,Fem,False,1.0,Ghana,35.0,24658823,3316
35.0,2.0,44.0,Masc,True,5.0,Ghana,149.0,24658823,3316
50.0,9.0,28.0,Masc,True,3.0,Ghana,35.0,24658823,3316
47.0,2.0,42.0,Fem,True,7.0,Ghana,107.0,24658823,3316
30.0,7.0,44.0,Fem,True,7.0,Ghana,117.0,24658823,3316
30.0,9.0,31.24376731301939,Fem,False,8.0,Ghana,149.0,24658823,3316
43.0,10.0,31.24376731301939,Masc,False,1.0,Ghana,49.0,24658823,3316
37.0,10.0,42.0,Masc,True,2.0,Ghana,46.0,24658823,3316
26.0,9.0,44.0,Masc,False,9.0,Ghana,111.0,24658823,3316
35.0,6.0,31.24376731301939,Fem,False,1.0,Ghana,104.0,24658823,3316
47.0,5.0,10.0,Fem,False,3.0,Ghana,20.0,24658823,3316
34.0,5.0,10.0,Fem,False,10.0,Ghana,59.0,24658823,3316
34.0,7.0,10.0,Fem,False,6.0,Ghana,48.0,24658823,3316
34.0,7.0,22.0,Fem,True,2.0,Ghana,31.0,24658823,3316
30.0,6.0,44.0,Fem,True,5.0,Ghana,107.0,24658823,3316
43.0,3.0,31.24376731301939,Fem,False,9.0,Ghana,168.0,24658823,3316
44.0,6.0,31.24376731301939,Masc,False,7.0,Ghana,156.0,24658823,3316
40.0,6.0,22.0,Fem,False,10.0,Ghana,22.0,24658823,3316
